Thu Aug 13 04:11:27 PDT 2015 --  HAPPY BIRTHDAY pic.twitter.com/0KX6D3fORU
Mon Sep 22 22:15:38 PDT 2014 --  Replace sarcasm with a sassy ass attitude and it's all me. http://instagram.com/p/tRqM-RvweF/ 
Mon Sep 22 08:29:59 PDT 2014 --  Aw yeah! http://instagram.com/p/tQLt2oPwSp/ 
Sun Sep 21 17:13:37 PDT 2014 --  Before and after taking your driver's test… http://vine.co/v/hDbZ557lqlU 
Sun Sep 21 18:00:24 PDT 2014 --  The carnival is BACK IN TOWN pic.twitter.com/UuDoBTKbH5
Sun Sep 21 18:40:58 PDT 2014 --  when bae tells me to lose the attitude pic.twitter.com/mSQxZqmY55
Sun Sep 21 16:13:02 PDT 2014 --  While my hair color is processing, Jon is gettin a pedicure http://instagram.com/p/tOb6YAvwd8/ 
Sun Sep 21 15:59:08 PDT 2014 --  My claws are back. http://instagram.com/p/tOaUk-Pwb1/ 
Fri Sep 19 19:30:52 PDT 2014 --  Broken Oliver http://instagram.com/p/tJo9poPwXz/ 
Fri Sep 19 19:29:35 PDT 2014 --  He's watching me eat quesodillas and is mad I won't pet him. http://instagram.com/p/tJo0SbPwXf/ 
Fri Sep 19 13:42:17 PDT 2014 --  Holla. #ThatsMyJam http://instagram.com/p/tJBEjGvwcl/ 
Thu Sep 18 18:12:45 PDT 2014 --  LEEDLEEDLEEDLEEDLEEDLEEEEEEEEE
Wed Sep 17 15:21:43 PDT 2014 --  *hits blunt* "Do you think sand is called sand because it's between the sea and land?" pic.twitter.com/bC3wrcKbn7
Mon Sep 15 22:20:39 PDT 2014 --  Me right now pic.twitter.com/JJNRzM5Zmr
Wed Jul 16 08:08:36 PDT 2014 --  I'm weak.. http://vine.co/v/hgJurqgaK5P 
Mon Sep 15 12:45:01 PDT 2014 --  Lily sleepin in her bed when I find her in the morning. http://instagram.com/p/s-nVgcPwcS/ 
Sun Sep 14 20:57:32 PDT 2014 --  @Coestar @PauseUnpauses I did I thing, with coe's thing. pic.twitter.com/1DoTXLkgeS
Thu Sep 11 20:24:04 PDT 2014 --  I JUST DIED LMAO pic.twitter.com/LY8YEwl3dO
Sun Sep 14 17:37:55 PDT 2014 --  complaining to my parents like pic.twitter.com/eOtHl8nT4z
Sun Sep 14 20:00:12 PDT 2014 --  This is great pic.twitter.com/We09je13eY pic.twitter.com/4qjx2yXXIw
Sun Sep 14 13:00:01 PDT 2014 --  Twitter Giveaway win everything pictured. Enter by, favoring, RT & Following winner will be chosen 9/19. GOODLUCK pic.twitter.com/C0Xt29Z5Z1
Sat Sep 13 19:01:10 PDT 2014 --  When it's early af on the weekend and the whole neighborhood cutting grass pic.twitter.com/xn3jKVQBpT
Sat Sep 13 16:30:06 PDT 2014 --  @Pyrao @PauseUnpauses pic.twitter.com/7XBNzJATSM
Sat Sep 13 14:34:04 PDT 2014 --  BREAKING: Anderz eats chicken wings with a fork
Sat Sep 13 14:39:33 PDT 2014 --  I wish @EthoLP had his own stream account. I'd watch him all day on YT and Twitch.
Sat Sep 13 14:22:23 PDT 2014 --  I cannot wait for 3 hours of Mario kart 8! @PauseUnpauses @Coestar @GuudeLP @Pyrao
Sat Sep 13 14:06:23 PDT 2014 --  Victory Horse has fallen! pic.twitter.com/IQphqoMWny
Sat Sep 13 14:09:38 PDT 2014 --  @PauseUnpauses #ForTheHorse pic.twitter.com/YFBv22ENpW
Sat Sep 13 14:09:24 PDT 2014 --  JFC @YouTubeAnderZEL is a beast viking!
Sat Sep 13 14:02:04 PDT 2014 --  @Pyrao HAHA XD pic.twitter.com/QtOxJLwF36
Sat Sep 13 13:58:41 PDT 2014 --  #ForTheHorse !!!!!!!
Sat Sep 13 13:30:29 PDT 2014 --  Omg poor @PauseUnpauses he now has a magical horse
Fri Sep 12 14:00:07 PDT 2014 --  I love those friends who you can go months without talking to but when you do, it’s like you’ve never been apart.
Fri Sep 12 12:00:07 PDT 2014 --  restarting a song 5 times because I wasn't listening when I really wanted to hear it
Thu Sep 11 09:41:13 PDT 2014 --  Today. pic.twitter.com/NuNLLQx3gc
Tue Sep 09 23:19:29 PDT 2014 --  The tank top I bought a week ago gives me some serious side boob action
Tue Sep 09 18:17:20 PDT 2014 --  The whole school cafeteria tweakin http://vine.co/v/OujphuXEKqF 
Mon Sep 08 11:48:01 PDT 2014 --  Lol my wiiu fit told me happy birthday http://instagram.com/p/ssfQCpvwVB/ 
Sun Sep 07 22:01:05 PDT 2014 --  My handsome boy watching me paint my nails. #Oliver #FatBoy #Cute http://instagram.com/p/srAnUcvwUp/ 
Sun Sep 07 18:39:37 PDT 2014 --  Wild cats ready to fight http://instagram.com/p/sqpjvtPwYF/ 
Sun Sep 07 16:13:54 PDT 2014 --  “ @macjamesward: same https://vine.co/v/MLjwXQYj2hq ” my spirit animal
Sun Sep 07 17:41:37 PDT 2014 --  I'm literally annoyed like 20 out of the 24 hours in a day.
Sat Sep 06 20:32:37 PDT 2014 --  BOBBY SHMURDA’S CAT http://vine.co/v/Ou02TzB7zXY 
Wed Sep 03 12:27:54 PDT 2014 --  Horrifying yet beautiful pic.twitter.com/dhwH0DqxNR
